backend,symbol,op_family,dtype,path
apple,tessera_apple_gpu_mtl4_conv2d_f16,mtl4_conv2d,f16,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_mtl4_matmul2d_bf16,mtl4_matmul2d,bf16,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_mtl4_matmul2d_bf16,mtl4_matmul2d,bf16,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_mtl4_matmul2d_dev,mtl4_matmul2d_dev,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_mtl4_matmul2d_dev,mtl4_matmul2d_dev,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_mtl4_matmul2d_epilogue_bf16,mtl4_matmul2d_epilogue,bf16,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_mtl4_matmul2d_epilogue_bf16,mtl4_matmul2d_epilogue,bf16,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_mtl4_matmul2d_epilogue_f16,mtl4_matmul2d_epilogue,f16,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_mtl4_matmul2d_epilogue_f16,mtl4_matmul2d_epilogue,f16,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_mtl4_matmul2d_f16,mtl4_matmul2d,f16,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_mtl4_matmul2d_f16,mtl4_matmul2d,f16,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_mtl4_matmul_sg_f32,mtl4_matmul_sg,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_mtl4_matmul_sg_f32,mtl4_matmul_sg,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_mtl4_mlp_session_create,mtl4_mlp_session_create,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_mtl4_mlp_session_create,mtl4_mlp_session_create,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_mtl4_mlp_session_destroy,mtl4_mlp_session_destroy,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_mtl4_mlp_session_destroy,mtl4_mlp_session_destroy,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_mtl4_mlp_session_run,mtl4_mlp_session_run,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_mtl4_mlp_session_run,mtl4_mlp_session_run,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_mtl4_mlp_session_run_dev,mtl4_mlp_session_run_dev,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_mtl4_mlp_session_run_dev,mtl4_mlp_session_run_dev,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_mtl4_scan_f32,mtl4_scan,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_mtl4_scan_f32,mtl4_scan,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_native_sparse_attn_f32,native_sparse_attn,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_native_sparse_attn_f32,native_sparse_attn,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_native_sparse_attn_last_path,native_sparse_attn_last_path,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_native_sparse_attn_last_path,native_sparse_attn_last_path,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_popcount_i32,popcount,i32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_popcount_i32,popcount,i32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_ppo_policy_loss_ex_f32,ppo_policy_loss_ex,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_ppo_policy_loss_ex_f32,ppo_policy_loss_ex,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_ppo_policy_loss_f32,ppo_policy_loss,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_ppo_policy_loss_f32,ppo_policy_loss,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_random_normal_f32,random_normal,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_random_normal_f32,random_normal,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_random_uniform_f32,random_uniform,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_random_uniform_f32,random_uniform,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_rmsnorm_dev_bf16_enc,rmsnorm_dev_bf16_enc,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_rmsnorm_dev_bf16_enc,rmsnorm_dev_bf16_enc,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_rmsnorm_dev_f16_enc,rmsnorm_dev_f16_enc,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_rmsnorm_dev_f16_enc,rmsnorm_dev_f16_enc,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_rmsnorm_dev_f32_enc,rmsnorm_dev_f32_enc,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_rmsnorm_dev_f32_enc,rmsnorm_dev_f32_enc,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_rmsnorm_gpu_bf16,rmsnorm_gpu,bf16,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_rmsnorm_gpu_bf16,rmsnorm_gpu,bf16,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_rmsnorm_gpu_f16,rmsnorm_gpu,f16,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_rmsnorm_gpu_f16,rmsnorm_gpu,f16,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_rmsnorm_gpu_f32,rmsnorm_gpu,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_rmsnorm_gpu_f32,rmsnorm_gpu,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_rmsnorm_matmul_f32,rmsnorm_matmul,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_rmsnorm_matmul_f32,rmsnorm_matmul,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_rope_bf16,rope,bf16,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_rope_bf16,rope,bf16,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_rope_dev_bf16_enc,rope_dev_bf16_enc,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_rope_dev_bf16_enc,rope_dev_bf16_enc,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_rope_dev_f16_enc,rope_dev_f16_enc,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_rope_dev_f16_enc,rope_dev_f16_enc,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_rope_dev_f32_enc,rope_dev_f32_enc,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_rope_dev_f32_enc,rope_dev_f32_enc,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_rope_f16,rope,f16,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_rope_f16,rope,f16,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_rope_f32,rope,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_rope_f32,rope,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_row_major_strides,row_major_strides,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_row_major_strides,row_major_strides,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_row_major_strides_aligned,row_major_strides_aligned,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_row_major_strides_aligned,row_major_strides_aligned,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_rowop_dev_f32,rowop_dev,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_rowop_dev_f32,rowop_dev,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_rowop_dev_f32_enc,rowop_dev_f32_enc,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_rowop_dev_f32_enc,rowop_dev_f32_enc,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_run_graph_cond_f16,run_graph_cond,f16,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_run_graph_cond_f16,run_graph_cond,f16,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_run_graph_cond_f32,run_graph_cond,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_run_graph_cond_f32,run_graph_cond,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_run_graph_loop_f16,run_graph_loop,f16,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_run_graph_loop_f16,run_graph_loop,f16,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_run_graph_loop_f32,run_graph_loop,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_run_graph_loop_f32,run_graph_loop,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_run_graph_scan_f32,run_graph_scan,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_run_graph_scan_f32,run_graph_scan,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_run_graph_while_f16,run_graph_while,f16,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_run_graph_while_f16,run_graph_while,f16,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_run_graph_while_f32,run_graph_while,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_run_graph_while_f32,run_graph_while,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_runtime_has_metal,runtime_has_metal,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_runtime_has_metal,runtime_has_metal,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_runtime_msl_cache_size,runtime_msl_cache_size,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_runtime_msl_cache_size,runtime_msl_cache_size,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_session_commit_count,session_commit_count,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_session_commit_count,session_commit_count,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_simd_caps,simd_caps,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_simd_caps,simd_caps,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_softmax_bf16,softmax,bf16,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_softmax_bf16,softmax,bf16,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_softmax_dev_bf16_enc,softmax_dev_bf16_enc,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_softmax_dev_bf16_enc,softmax_dev_bf16_enc,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_softmax_dev_f16_enc,softmax_dev_f16_enc,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_softmax_dev_f16_enc,softmax_dev_f16_enc,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_softmax_dev_f32_enc,softmax_dev_f32_enc,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_softmax_dev_f32_enc,softmax_dev_f32_enc,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_softmax_f16,softmax,f16,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_softmax_f16,softmax,f16,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_softmax_f32,softmax,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_softmax_f32,softmax,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_solve_cholesky_f32,solve_cholesky,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_solve_cholesky_f32,solve_cholesky,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_solve_lu_f32,solve_lu,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_solve_lu_f32,solve_lu,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_spike_conv2d_multi_tile_f16,spike_conv2d_multi_tile,f16,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_spike_conv2d_single_tile_f16,spike_conv2d_single_tile,f16,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_svd_batched_f32,svd_batched,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_svd_batched_f32,svd_batched,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_svd_bl_batched_f32,svd_bl_batched,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_svd_bl_batched_f32,svd_bl_batched,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_svd_f32,svd,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_svd_f32,svd,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_swiglu_bf16,swiglu,bf16,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_swiglu_bf16,swiglu,bf16,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_swiglu_f16,swiglu,f16,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_swiglu_f16,swiglu,f16,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_swiglu_f32,swiglu,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_swiglu_f32,swiglu,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_tri_solve_batched_f32,tri_solve_batched,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_tri_solve_batched_f32,tri_solve_batched,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_tri_solve_f32,tri_solve,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_tri_solve_f32,tri_solve,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_unary_dev_bf16_enc,unary_dev_bf16_enc,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_unary_dev_bf16_enc,unary_dev_bf16_enc,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_unary_dev_f16_enc,unary_dev_f16_enc,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_unary_dev_f16_enc,unary_dev_f16_enc,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_unary_dev_f32_enc,unary_dev_f32_enc,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_unary_dev_f32_enc,unary_dev_f32_enc,,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
apple,tessera_apple_gpu_z_loss_f32,z_loss,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime.mm
apple,tessera_apple_gpu_z_loss_f32,z_loss,f32,src/compiler/codegen/Tessera_Apple_Backend/runtime/apple_gpu_runtime_stub.cpp
nvidia,tessera_gpu_available,gpu_available,,src/compiler/codegen/tessera_gpu_backend_NVIDIA/include/tessera/gpu/target.h
nvidia,tessera_gpu_available,gpu_available,,src/compiler/codegen/tessera_gpu_backend_NVIDIA/src/backend_gpu.cpp
nvidia,tessera_gpu_imma_int8,gpu_imma,int8,src/compiler/codegen/tessera_gpu_backend_NVIDIA/src/backend_gpu.cpp
nvidia,tessera_gpu_wgmma_bf16,gpu_wgmma,bf16,src/compiler/codegen/tessera_gpu_backend_NVIDIA/src/backend_gpu.cpp
x86,tessera_x86_amx_available,amx_available,,src/compiler/codegen/tessera_x86_backend/include/tessera/x86/target.h
x86,tessera_x86_amx_available,amx_available,,src/compiler/codegen/tessera_x86_backend/src/backend_x86.cpp
x86,tessera_x86_amx_gemm_bf16,amx_gemm,bf16,src/compiler/codegen/tessera_x86_backend/src/kernels/amx_gemm_bf16.cpp
x86,tessera_x86_amx_gemm_s8s8_s32,amx_gemm_s8s8_s32,,src/compiler/codegen/tessera_x86_backend/include/tessera/x86/target.h
x86,tessera_x86_amx_gemm_s8s8_s32,amx_gemm_s8s8_s32,,src/compiler/codegen/tessera_x86_backend/src/kernels/amx_gemm_int8.cpp
x86,tessera_x86_avx512_gemm_bf16,avx512_gemm,bf16,src/compiler/codegen/tessera_x86_backend/src/kernels/avx512_gemm_bf16.cpp
x86,tessera_x86_avx512_vnni_gemm_u8s8_s32,avx512_vnni_gemm_u8s8_s32,,src/compiler/codegen/tessera_x86_backend/src/kernels/avx512_vnni_gemm_int8.cpp
x86,tessera_x86_epilogue_bias_fp32,epilogue_bias_fp32,,src/compiler/codegen/tessera_x86_backend/src/kernels/epilogue.cpp
x86,tessera_x86_epilogue_bias_gelu_fp32,epilogue_bias_gelu_fp32,,src/compiler/codegen/tessera_x86_backend/src/kernels/epilogue.cpp
x86,tessera_x86_reference_gemm_bf16,reference_gemm,bf16,src/compiler/codegen/tessera_x86_backend/src/kernels/avx512_gemm_bf16.cpp
